codigo;Empresa;cnpj;estreia_bolsa;funcionarios;fundada;papeis_empresa;cotacao;rent_mes;rent_3_meses;rent_1_ano;rent_2_anos;rent_5_anos;rent_10_anos;rent_real_mes;rent_real_3_meses;rent_real_1_ano;rent_real_2_anos;rent_real_5_anos;rent_real_10_anos;p/l;p/vp;dividend yield;payout;margem liquida;margem bruta;margem ebit;margem ebitda;ev/ebitda;ev/ebit;p/ebitda;p/ebit;p/ativo;p/cap giro;p/ativ circ liq;psr;vpa;lpa;giro ativos;roe;roic;roa;dívida líquida/patrimônio;dívida líquida/ebitda;dívida líquida/ebit;dívida bruta/patrimônio;patrimônio/ativos;passivos/ativos;liquidez corrente;cagr receitas 5 anos;cagr lucros 5 anos;valor mercado;valor firma;patrimorio liquido;total de papeis;ativos;ativo circulante;divida bruta;divida liquida;disponibilidade;segmento listagem;free float;tag along;liquidez media diaria;setor;segmento
RRRP3;3r petroleum óleo e gás sa;12091809/0001-55;;;2010;RRRP3;32.52;2.78;-1.06;11.71;-28.37;;;2.78;-1.21;7.55;-37.35;;;14.53;1.54;;;23.66;45.02;10.71;;;33.86;;32.11;0.83;24.28;-1.02;3.44;21.14;2.24;0.24;10.58;-2.58;6.0;0.08;;1.74;0.24;0.54;0.45;1.22;;;6604409000.0;6963028000.0;4292691000.0;203087000.0;7982238000.0;1517336000.0;1047375000.0;358619000.0;688756000.0;Novo Mercado;97.83;100.00;21950000.0;Materiais Básicos;Petroquímicos 
RSID3;rossi residencial;61065751/0001-80;1997;358;1985;RSID3;4.47;14.03;51.01;102.26;-64.52;1.82;-64.94;14.03;50.78;94.73;-68.97;-22.62;-80.43;-0.27;-0.08;;;590.59;51.02;497.54;495.22;-2.48;-2.47;-0.32;-0.32;0.13;-0.08;-0.3;-1.58;-57.92;-16.72;-0.08;-28.86;53.36;-50.18;-0.52;-2.16;-2.15;-0.53;-1.73;2.73;0.25;;;89400000.0;695295000.0;-1158473000.0;20000000.0;669300000.0;371452000.0;614310000.0;605895000.0;8415000.0;Novo Mercado;94.94;100.00;5995000.0;Consumo Cíclico;Incorporações 
RSUL3;metalurgica riosulense;85778074/0001-06;1988;715;1946;RSUL4. RSUL3;;;;900.0;;;;;;862.76;;;;;;;10.46;17.5;38.41;27.22;28.66;1.06;1.12;;;;;;;26.49;11.46;1.15;43.26;45.41;20.04;-0.24;-0.34;-0.36;0.06;0.46;0.54;2.28;21.78;41.42;155870000.0;118243000.0;157340000.0;5938000.0;339560000.0;177640000.0;9419000.0;-37627000.0;47046000.0;Tradicional;20.54;;;Material Rodoviário;
RSUL4;metalurgica riosulense;85778074/0001-06;1988;715;1946;RSUL4. RSUL3;63.7;0.31;-6.46;15.74;51.75;;;0.31;-6.6;11.43;32.73;;;5.56;2.4;4.57;10.46;17.5;38.41;27.22;28.66;1.06;1.12;3.39;3.57;1.11;3.79;-2.34;0.97;26.49;11.46;1.15;43.26;45.41;20.04;-0.24;-0.34;-0.36;0.06;0.46;0.54;2.28;21.78;41.42;155870000.0;118243000.0;157340000.0;5938000.0;339560000.0;177640000.0;9419000.0;-37627000.0;47046000.0;Tradicional;20.54;;902000.0;Bens Industriais;Material Rodoviário 
SANB11;banco santander;90400888/0001-42;2007;48098;1985;SANB11. SANB4. SANB3;29.31;-2.3;7.05;15.98;-17.71;24.57;294.45;-2.3;6.89;11.66;-28.02;-5.33;120.15;9.48;0.98;6.06;57.35;12.22;17.98;10.05;;;11.54;;11.51;0.11;-0.97;-0.11;1.16;29.88;3.09;0.09;10.35;4.87;1.13;;;;;0.11;0.12;;6.13;-1.97;110155506000.0;110155506000.0;112027757000.0;7498531000.0;1025113074000.0;;20014305000.0;;;100.00;;;;;
SANB3;banco santander;90400888/0001-42;2007;48098;1985;SANB11. SANB4. SANB3;13.91;-0.22;8.47;17.11;-4.88;13.15;627.55;-0.22;8.31;12.75;-16.8;-14.01;306.06;8.99;0.93;6.08;57.35;12.22;17.98;10.05;;;11.54;;10.93;0.1;-0.92;-0.1;1.1;14.94;1.55;0.09;10.35;4.87;1.13;;;;;0.11;0.12;;6.13;-1.97;110155506000.0;110155506000.0;112027757000.0;7498531000.0;1025113074000.0;;20014305000.0;;;100.00;;;;;
SANB4;banco santander;90400888/0001-42;2007;48098;1985;SANB11. SANB4. SANB3;15.5;-3.31;6.42;17.19;-15.38;43.39;626.09;-3.31;6.26;12.83;-25.98;8.97;305.24;10.02;1.04;6.0;57.35;12.22;17.98;10.05;;;11.54;;12.18;0.11;-1.03;-0.11;1.22;14.94;1.55;0.09;10.35;4.87;1.13;;;;;0.11;0.12;;6.13;-1.97;110155506000.0;110155506000.0;112027757000.0;7498531000.0;1025113074000.0;;20014305000.0;;;100.00;;;;;
SAPR11;cia saneamento do parana - sanepar;76484013/0001-45;2000;7450;1963;SAPR11. SAPR4. SAPR3;20.65;-4.22;8.4;22.61;12.68;73.63;;-4.22;8.24;18.04;-1.44;31.95;;5.29;0.69;4.52;37.43;20.61;58.36;32.27;40.08;4.44;5.52;2.72;3.38;0.36;6.89;-0.43;1.09;30.13;3.9;0.33;12.95;10.06;6.88;0.44;1.73;2.15;0.57;0.53;0.47;1.55;6.57;5.73;6221129000.0;10187287000.0;9106461000.0;1511205000.0;17146980000.0;2538580000.0;5178819000.0;3966158000.0;1212661000.0;Nível 2;79.97;100.00;1905179000.0;Utilidade Pública;Água e Saneamento 
SAPR3;cia saneamento do parana - sanepar;76484013/0001-45;2000;7450;1963;SAPR11. SAPR4. SAPR3;4.01;-2.91;8.38;21.84;9.93;357.3;;-2.91;8.22;17.3;-3.85;247.52;;5.14;0.67;4.74;37.43;20.61;58.36;32.27;40.08;4.44;5.52;2.64;3.28;0.35;6.69;-0.41;1.06;6.03;0.78;0.33;12.95;10.06;6.88;0.44;1.73;2.15;0.57;0.53;0.47;1.55;6.57;5.73;6221129000.0;10187287000.0;9106461000.0;1511205000.0;17146980000.0;2538580000.0;5178819000.0;3966158000.0;1212661000.0;Nível 2;79.97;100.00;7202000.0;Utilidade Pública;Água e Saneamento 
SAPR4;cia saneamento do parana - sanepar;76484013/0001-45;2000;7450;1963;SAPR11. SAPR4. SAPR3;4.17;-3.47;9.16;22.16;13.4;78.05;244.11;-3.47;9.0;17.61;-0.81;35.31;92.05;5.34;0.69;4.56;37.43;20.61;58.36;32.27;40.08;4.44;5.52;2.75;3.41;0.37;6.96;-0.43;1.1;6.03;0.78;0.33;12.95;10.06;6.88;0.44;1.73;2.15;0.57;0.53;0.47;1.55;6.57;5.73;6221129000.0;10187287000.0;9106461000.0;1511205000.0;17146980000.0;2538580000.0;5178819000.0;3966158000.0;1212661000.0;Nível 2;79.97;100.00;29205000.0;Utilidade Pública;Água e Saneamento 
SBFG3;centauro;13217485/0001-11;2019;;2011;SBFG3;12.65;-4.17;60.93;-32.62;;;;-4.17;60.69;-35.13;;;;16.29;1.3;1.07;17.49;2.96;47.84;6.51;12.01;5.8;10.7;4.02;7.41;0.37;2.11;-0.76;0.48;9.75;0.78;0.77;7.97;10.17;2.29;0.58;1.78;3.29;0.72;0.29;0.71;1.53;;;3081491000.0;4447293000.0;2374209000.0;243596000.0;8244964000.0;4199999000.0;1704741000.0;1365802000.0;338939000.0;Novo Mercado;59.96;100.00;43125000.0;Consumo Cíclico;Produtos Diversos 
SBSP3;sabesp;43776517/0001-80;1994;14534;1973;SBSP3;54.53;1.94;9.87;28.82;50.29;146.78;204.58;1.94;9.71;24.02;31.46;87.54;69.99;12.88;1.33;2.34;30.15;12.64;34.94;21.43;32.43;7.15;10.83;5.02;7.6;0.65;155.33;-0.74;1.63;41.08;4.23;0.4;10.3;8.33;5.08;0.56;2.13;3.22;0.65;0.49;0.51;1.04;7.31;0.4;37271793000.0;53081953000.0;28080750000.0;683509000.0;56926791000.0;6403756000.0;18295923000.0;15810160000.0;2485763000.0;Novo Mercado;49.74;100.00;200458000.0;Utilidade Pública;Água e Saneamento 
SCAR3;são carlos;29780061/0001-09;1991;463;1985;SCAR3;21.96;10.91;34.89;-12.16;-45.19;-24.95;-36.13;10.91;34.69;-15.43;-52.06;-42.97;-64.35;-27.55;0.85;;-12.66;-8.66;52.96;36.16;48.97;11.59;15.69;4.87;6.6;0.35;2.67;-0.44;2.39;25.86;-0.8;0.15;-3.08;5.53;-1.32;1.17;6.72;9.1;1.32;0.41;0.58;2.83;7.56;;1267911000.0;3016277000.0;1492900000.0;57737000.0;3600406000.0;733696000.0;1966933000.0;1748366000.0;218567000.0;Nível 1;39.2;100.00;480000.0;Financeiro;Exploração de Imóveis 
SEDU3;somos educação sa;02541982/0001-54;;;;SEDU3;2.96;-1.66;38.32;;;-83.78;;-1.66;38.11;;;-87.67;;-1.66;1.87;;;-25.77;48.36;-15.73;-8.23;-18.23;-9.53;-5.2;-2.72;0.19;7.2;-0.28;0.43;1.59;-1.78;0.44;-112.3;-13.16;-11.44;4.67;-13.02;-6.81;4.67;0.1;0.9;1.09;-0.6;;775901000.0;2717621000.0;415869000.0;262128000.0;4075470000.0;1324330000.0;1941720000.0;1941720000.0;;Tradicional;0.0;;;Serviços Educacionais;
SEER3;ser educacional;04986320/0001-13;2013;11296;2002;SEER3;5.01;15.44;58.04;-27.18;-71.04;-66.14;;15.44;57.8;-29.89;-74.67;-74.27;;-2.78;0.53;;-17.04;-13.49;49.21;-0.47;12.6;7.74;-206.13;2.97;-79.2;0.19;3.7;-0.24;0.37;9.39;-1.8;0.51;-19.2;-0.76;-6.89;0.85;4.77;-126.94;1.04;0.36;0.64;1.32;6.39;;644895000.0;1678539000.0;1209179000.0;128721000.0;3370156000.0;725655000.0;1262354000.0;1033644000.0;228710000.0;Novo Mercado;40.76;100.00;13950000.0;Consumo Cíclico;Serviços Educacionais 
SEQL3;sequoia;01599101/0001-93;2020;;;SEQL3;1.31;-16.03;-29.57;-72.13;-94.74;;;-16.03;-29.68;-73.17;-95.4;;;-1.12;0.45;;;-9.94;15.63;1.17;11.26;5.76;55.6;0.99;9.52;0.09;2.27;-0.14;0.11;2.94;-1.17;0.85;-40.02;-1.83;-8.43;2.16;4.77;46.08;2.32;0.21;0.79;1.15;;;183776000.0;1073720000.0;411770000.0;140287000.0;1955047000.0;607645000.0;955526000.0;889944000.0;65582000.0;Novo Mercado;87.41;100.00;30456000.0;Tecnologia da Informação;Programas e Serviços 
SGPS3;springs global;07718269/0001-57;2007;;2005;SGPS3;2.53;-23.1;194.19;-20.44;-76.66;-64.86;4.98;-23.1;193.75;-23.4;-79.58;-73.3;-41.41;-0.27;0.21;;;-32.42;24.22;-7.6;-0.33;27.95;1.2;-26.74;-1.15;0.04;1.83;-0.07;0.09;12.11;-9.38;0.49;-77.43;-19.66;-15.99;-0.43;54.69;2.35;;0.21;0.79;1.07;1.09;;126500000.0;-132179000.0;605750000.0;50000000.0;2934160000.0;1119660000.0;;-258680000.0;258680000.0;Novo Mercado;47.08;100.00;802000.0;Consumo Cíclico;Fios e Tecidos 
SHOW3;time for fun;02860694/0001-62;2011;345;1998;SHOW3;2.74;-3.52;79.08;8.73;-59.35;-64.97;-57.17;-3.52;78.81;4.68;-64.44;-73.38;-76.1;-33.36;1.42;;;-1.4;23.24;10.7;12.22;2.14;2.45;3.83;4.38;0.29;2.81;-0.99;0.47;1.93;-0.08;0.62;-4.25;16.0;-0.18;-0.63;-1.69;-1.93;0.72;0.2;0.79;1.17;-8.0;;184710000.0;103177000.0;130384000.0;67412000.0;639096000.0;451986000.0;94183000.0;-81533000.0;175716000.0;Novo Mercado;49.35;100.00;5982000.0;Consumo Cíclico;Produção de Eventos e Shows 
SHUL3;schulz;84693183/0001-68;1994;3066;1963;SHUL3. SHUL4;27.73;-0.22;-0.4;-50.26;;;;-0.22;-0.55;-52.11;;;;32.2;8.62;0.21;19.82;14.37;27.66;19.05;21.85;12.05;13.82;21.17;24.29;4.16;11.02;-11.99;4.63;3.22;0.86;0.9;26.78;19.3;12.92;0.1;0.23;0.27;0.69;0.48;0.52;2.37;17.75;34.39;5529807000.0;5639344000.0;1149127000.0;357374000.0;2381490000.0;1554944000.0;790702000.0;109537000.0;681165000.0;Tradicional;56.6;;;Motores. Compressores e Outros;
SHUL4;schulz;84693183/0001-68;1994;3066;1963;SHUL3. SHUL4;6.33;5.5;46.53;64.45;32.69;503.82;440.53;5.5;46.31;58.33;16.06;358.86;201.68;7.35;1.97;4.03;19.82;14.37;27.66;19.05;21.85;12.05;13.82;4.83;5.54;0.95;2.52;-2.74;1.06;3.22;0.86;0.9;26.78;19.3;12.92;0.1;0.23;0.27;0.69;0.48;0.52;2.37;17.75;34.39;5529807000.0;5639344000.0;1149127000.0;357374000.0;2381490000.0;1554944000.0;790702000.0;109537000.0;681165000.0;Tradicional;56.6;;975000.0;Bens Industriais;Motores. Compressores e Outros 
SIMH3;simpar sa;07415333/0001-20;;;1956;SIMH3;9.01;-9.54;11.66;2.28;-38.18;;;-9.54;11.49;-1.53;-45.93;;;25.47;2.6;1.75;44.48;1.09;29.92;19.46;27.36;5.02;7.06;1.01;1.43;0.13;0.88;-0.19;0.28;3.47;0.35;0.46;10.19;12.09;1.16;10.25;4.0;5.63;13.61;0.05;0.9;1.82;;;7554055000.0;37381021000.0;2910604000.0;838407000.0;59367331000.0;19046564000.0;39605719000.0;29826966000.0;9778753000.0;Novo Mercado;27.1;100.00;25673000.0;Financeiro;Holdings Diversificadas 
SLCE3;slc agricola;89096457/0001-55;2007;3590;1977;SLCE3;40.45;15.11;4.95;19.47;16.14;95.42;692.73;15.11;4.79;15.02;1.59;48.51;342.44;8.64;1.76;7.28;62.16;11.58;30.76;23.59;25.21;5.13;5.49;3.97;4.24;0.57;2.76;-1.1;1.0;23.02;4.68;0.57;20.34;19.71;6.98;0.52;1.17;1.25;0.76;0.33;0.65;1.78;26.56;22.35;9168593000.0;11870273000.0;5218264000.0;226664000.0;15979855000.0;7608571000.0;3963200000.0;2701680000.0;1261520000.0;Novo Mercado;45.32;100.00;71106000.0;Consumo não Cíclico;Agricultura 
SLED3;saraiva;60500139/0001-26;1977;2902;1914;SLED4. SLED3;6.26;-12.69;-12.32;-30.44;-82.29;-95.54;;-12.69;-12.45;-33.03;-84.51;-96.61;;0.57;-0.17;;;124.36;45.55;210.84;250.69;0.42;0.5;0.28;0.33;0.61;-0.45;-0.81;0.7;-37.75;11.06;0.87;-29.31;-61.13;108.26;-0.18;0.31;0.37;-0.19;-3.69;4.69;0.15;-43.16;;23924000.0;90977000.0;-363725000.0;9635000.0;98483000.0;24262000.0;68048000.0;67053000.0;995000.0;Nível 2;331.27;100.00;495000.0;Consumo não Cíclico;Produtos Diversos 
SLED4;saraiva;60500139/0001-26;1977;2902;1914;SLED4. SLED3;2.2;94.69;89.66;-34.33;-88.97;-97.9;-99.64;94.69;89.38;-36.78;-90.35;-98.4;-99.8;0.2;-0.06;;;124.36;45.55;210.84;250.69;0.42;0.5;0.1;0.12;0.22;-0.16;-0.29;0.25;-37.75;11.06;0.87;-29.31;-61.13;108.26;-0.18;0.31;0.37;-0.19;-3.69;4.69;0.15;-43.16;;23924000.0;90977000.0;-363725000.0;9635000.0;98483000.0;24262000.0;68048000.0;67053000.0;995000.0;Nível 2;331.27;100.00;562000.0;Consumo não Cíclico;Produtos Diversos 
SMFT3;smartfit escola de ginástica e dança sa;07594978/0001-78;2021;5624;2005;SMFT3;21.05;1.35;43.59;;-32.1;;;1.35;43.38;;-40.61;;;146.66;2.84;;;2.56;34.94;14.72;38.66;10.29;27.02;9.7;25.48;0.99;9.22;-1.37;3.75;7.41;0.14;0.26;1.94;5.88;0.71;0.17;0.59;1.55;0.81;0.35;0.65;1.64;;;12340400000.0;13088807000.0;4343548000.0;586242000.0;12438000000.0;3430000000.0;3520000000.0;748407000.0;2771593000.0;Tradicional;44.15;;40058000.0;Consumo Cíclico;Atividades Esportivas 
SMLS3;smiles;05730375/0001-20;2017;208;2003;SMLS3;22.4;;;93.36;-18.2;-33.93;;;;86.16;-28.45;-49.79;;10.78;4.09;;;39.07;85.18;41.42;46.21;8.9;9.93;9.11;10.17;1.02;18.78;-2.54;4.21;5.47;2.08;0.24;37.96;24.47;9.43;-0.1;-0.21;-0.24;;0.25;0.75;1.1;-7.73;-16.77;2781160000.0;2716439000.0;679680000.0;124158000.0;2734720000.0;1641480000.0;;-64721000.0;64721000.0;Novo Mercado;0.0;100.00;17400000.0;Consumo Cíclico;Programas de Fidelização 
SMTO3;são martinho;51466860/0001-56;2007;11844;1943;SMTO3;32.98;-9.89;15.76;-1.6;3.6;109.07;405.3;-9.89;15.59;-5.26;-9.38;58.88;182.02;11.49;1.97;3.79;43.51;15.33;30.75;31.33;56.22;4.9;8.79;3.13;5.62;0.62;3.54;-0.9;1.76;16.7;2.87;0.35;17.18;11.88;5.4;1.11;1.77;3.17;1.63;0.31;0.68;2.26;14.61;21.62;11675293000.0;18262666000.0;5912363000.0;354011000.0;18823785000.0;5912363000.0;9665654000.0;6587373000.0;3078281000.0;Novo Mercado;40.48;100.00;57221000.0;Consumo não Cíclico;Açucar e Alcool 
SNSY3;sansuy sa industria de plásticos;14807945/0001-24;1986;;1979;SNSY6. SNSY5. SNSY3;5.3;-0.19;23.26;-22.06;-66.6;;;-0.19;23.08;-24.96;-70.79;;;-0.13;-0.02;;;-37.13;20.75;1.49;3.51;5.95;14.04;1.36;3.2;0.09;-2.48;-0.2;0.05;-241.07;-41.3;1.79;-17.13;-0.72;-58.15;-0.07;4.22;9.96;-0.07;-3.89;4.89;0.94;15.19;;52227000.0;179604000.0;-1860181000.0;7716000.0;478214000.0;277878000.0;130765000.0;127377000.0;3388000.0;Tradicional;100.0;;1000.0;Materiais Básicos;Materiais Diversos 
SNSY5;sansuy sa industria de plásticos;14807945/0001-24;1986;;1979;SNSY6. SNSY5. SNSY3;3.57;5.31;30.29;25.26;-40.89;;;5.31;30.1;20.6;-48.3;;;-0.09;-0.01;;;-37.13;20.75;1.49;3.51;5.95;14.04;0.91;2.15;0.06;-1.67;-0.14;0.03;-241.07;-41.3;1.79;-17.13;-0.72;-58.15;-0.07;4.22;9.96;-0.07;-3.89;4.89;0.94;15.19;;52227000.0;179604000.0;-1860181000.0;7716000.0;478214000.0;277878000.0;130765000.0;127377000.0;3388000.0;Tradicional;100.0;;117000.0;Materiais Básicos;Materiais Diversos 
SNSY6;sansuy sa industria de plásticos;14807945/0001-24;1986;;1979;SNSY6. SNSY5. SNSY3;11.51;;;;;;;;-0.15;-3.72;-12.53;;;-0.28;-0.05;;;-37.13;20.75;1.49;3.51;5.95;14.04;2.94;6.94;0.19;-5.38;-0.44;0.1;-241.07;-41.3;1.79;-17.13;-0.72;-58.15;-0.07;4.22;9.96;-0.07;-3.89;4.89;0.94;15.19;;52227000.0;179604000.0;-1860181000.0;7716000.0;478214000.0;277878000.0;130765000.0;127377000.0;3388000.0;Tradicional;100.0;;;Materiais Diversos;
SOJA3;boa safra sementes sa;10807374/0001-77;;;;SOJA3;11.3;3.67;-1.27;11.34;-21.79;;;3.67;-1.42;7.19;-31.59;;;7.35;1.65;0.73;8.0;9.93;12.14;9.4;;;8.05;;7.77;0.8;2.16;-2.33;0.73;6.85;1.54;1.09;22.43;14.36;11.2;0.06;;0.28;0.46;0.48;0.41;2.28;;;1323685000.0;1372202000.0;802615000.0;117140000.0;1657093000.0;1089238000.0;372860000.0;48517000.0;324343000.0;Novo Mercado;39.66;100.00;37254000.0;Consumo não Cíclico;Agricultura 
SOMA3;grupo de moda soma sa;10285590/0001-08;;;2010;SOMA3;10.72;-6.05;32.65;15.19;-44.09;;;-6.05;32.45;10.9;-51.1;;;24.63;1.13;0.95;23.31;6.76;57.08;9.39;13.21;14.07;19.8;12.6;17.73;0.78;4.73;-1.14;1.66;9.51;0.44;0.47;4.57;4.73;3.17;0.13;1.47;2.07;0.18;0.69;0.31;2.08;;;8412491000.0;9393305000.0;7466191000.0;784747000.0;10772081000.0;3421856000.0;1365347000.0;980814000.0;384533000.0;Novo Mercado;62.56;100.00;19250000.0;Consumo Cíclico;Tecidos  Vestuário e Calçados 
SOND3;sondotecnica engenharia solos sa;33386210/0001-19;1980;171;1953;SOND6. SOND5. SOND3;39.97;;;14.14;11.22;;;;-0.15;9.89;-2.72;;;5.86;1.47;;29.09;11.03;41.93;16.07;17.43;2.66;2.88;3.7;4.02;0.97;2.5;-2.51;0.65;27.14;6.83;1.5;25.15;18.05;19.11;-0.51;-1.29;-1.4;;0.66;0.34;2.72;25.51;22.67;104698000.0;70478000.0;66709000.0;2457000.0;101182000.0;62010000.0;;-34220000.0;34220000.0;Tradicional;35.96;;;Engenharia Consultiva;
SOND5;sondotecnica engenharia solos sa;33386210/0001-19;1980;171;1953;SOND6. SOND5. SOND3;45.0;;25.0;2.3;14.37;;;;24.81;-1.51;0.04;;;6.59;1.66;;29.09;11.03;41.93;16.07;17.43;2.66;2.88;4.17;4.52;1.09;2.82;-2.82;0.73;27.14;6.83;1.5;25.15;18.05;19.11;-0.51;-1.29;-1.4;;0.66;0.34;2.72;25.51;22.67;104698000.0;70478000.0;66709000.0;2457000.0;101182000.0;62010000.0;;-34220000.0;34220000.0;Tradicional;35.96;;3000.0;Bens Industriais;Engenharia Consultiva 
SOND6;sondotecnica engenharia solos sa;33386210/0001-19;1980;171;1953;SOND6. SOND5. SOND3;43.0;;63.78;;65.75;;;;63.53;;44.98;;;6.3;1.58;14.17;29.09;11.03;41.93;16.07;17.43;2.66;2.88;3.98;4.32;1.04;2.69;-2.7;0.69;27.14;6.83;1.5;25.15;18.05;19.11;-0.51;-1.29;-1.4;;0.66;0.34;2.72;25.51;22.67;104698000.0;70478000.0;66709000.0;2457000.0;101182000.0;62010000.0;;-34220000.0;34220000.0;Tradicional;35.96;;;Engenharia Consultiva;
SPRT3B;longdis sa;02338534/0001-58;;;;SPRT3B;76.4;;;;;;;;-0.15;;;;;-2717.31;-93.02;;;;;;;;-2958.1;;-2958.1;34726.54;-2647.74;-34913.05;;-0.82;-0.03;;-3.42;3.14;-1277.98;;;;;-373.32;13.11;;;;370532000.0;370532000.0;-3983000.0;4849000.0;10000.0;0.0;;;;Tradicional;0.0;;;Outros;
SQIA3;sinqia sa;02387241/0001-60;2012;910;2000;SQIA3;21.61;-0.64;28.7;35.29;-14.69;261.45;;-0.64;28.51;30.25;-25.38;174.68;;320.42;2.96;0.26;20.6;0.92;42.37;9.07;25.49;12.76;35.87;11.61;32.66;1.28;-23.73;-1.45;2.96;7.3;0.07;0.43;0.92;4.85;0.65;0.29;1.14;3.21;0.44;0.43;0.55;0.68;35.2;28.73;1900426000.0;2087362000.0;641990000.0;87941000.0;1483013000.0;173764000.0;284692000.0;186936000.0;97756000.0;Novo Mercado;81.19;100.00;19500000.0;Tecnologia da Informação;Programas e Serviços 
STBP3;santos brasil;02762121/0001-04;1998;3086;1998;STBP3;9.88;4.0;11.16;69.42;15.45;299.05;;4.0;10.99;63.11;0.98;203.25;;22.4;3.99;6.79;152.03;19.86;44.07;29.66;40.88;10.57;14.57;10.89;15.0;1.97;36.61;-2.42;4.45;2.48;0.44;0.44;17.8;18.13;8.81;-0.12;-0.32;-0.44;0.14;0.49;0.51;1.41;15.8;163.87;8538003000.0;8289536000.0;2141044000.0;864170000.0;4325961000.0;800697000.0;292050000.0;-248467000.0;540517000.0;Novo Mercado;99.42;100.00;45826000.0;Bens Industriais;Serviços de Apoio e Armazenagem 
STKF3;statkraft energias renováveis sa;00622416/0001-41;2011;103;1995;STKF3;0.0;;;;;;;;-0.15;-3.72;-12.53;-24.01;-44.19;;;;;38.3;47.48;40.02;50.01;1.71;2.13;;;;;;;7.41;0.76;0.17;10.25;5.87;6.66;0.23;1.71;2.13;0.44;0.65;0.35;2.79;23.42;35.81;;768651000.0;3365644000.0;454331000.0;5178291000.0;915994000.0;1476932000.0;768651000.0;708281000.0;Tradicional;0.0;;;Atividades Esportivas;
STTR3;stara sa - indústria de implementos agrícolas;91495499/0001-00;2017;2142;1960;STTR3;0.0;;;;;;;;-0.15;-3.72;-12.53;-24.01;-44.19;;;;;14.11;31.37;17.25;19.03;-0.2;-0.22;;;;;;;2.91;0.94;1.27;32.11;25.38;17.86;-0.09;-0.2;-0.22;0.3;0.56;0.44;2.46;18.46;25.79;;-74079000.0;866770000.0;297498000.0;1558210000.0;1150210000.0;257810000.0;-74079000.0;331889000.0;Tradicional;0.0;;;Máquinas e Equipamentos de Construção e Agrícolas;
SULA11;sul américa;29978814/0001-87;2007;5520;1978;SULA4. SULA3. SULA11;22.25;;;6.89;-33.26;25.53;168.46;;;2.91;-41.62;-4.61;49.83;52.23;1.13;0.27;14.04;0.83;4.25;-3.34;-2.61;7.51;5.86;-16.56;-12.92;0.31;0.85;-0.91;0.43;19.64;0.43;0.73;2.17;-8.72;0.6;-1.66;24.32;18.98;0.37;0.28;0.72;2.29;2.04;-27.51;9619514000.0;-4294470000.0;8363837000.0;1277533000.0;30219000000.0;19792000000.0;3058000000.0;-13913985000.0;16971985000.0;Nível 2;66.7;100.00;107500000.0;Financeiro;Seguradoras 
SULA3;sul américa;29978814/0001-87;2007;5520;1978;SULA4. SULA3. SULA11;7.43;;1.5;-36.63;-47.05;25.5;;;1.35;-38.99;-53.69;-4.63;;52.32;1.13;0.27;14.04;0.83;4.25;-3.34;-2.61;7.51;5.86;-16.59;-12.95;0.31;0.85;-0.91;0.43;6.55;0.14;0.73;2.17;-8.72;0.6;-1.66;24.32;18.98;0.37;0.28;0.72;2.29;2.04;-27.51;9619514000.0;-4294470000.0;8363837000.0;1277533000.0;30219000000.0;19792000000.0;3058000000.0;-13913985000.0;16971985000.0;Nível 2;66.7;100.00;217000.0;Financeiro;Seguradoras 
SULA4;sul américa;29978814/0001-87;2007;5520;1978;SULA4. SULA3. SULA11;7.63;;5.53;-31.66;-31.74;35.0;;;5.37;-34.2;-40.29;2.59;;53.73;1.17;0.26;14.04;0.83;4.25;-3.34;-2.61;7.51;5.86;-17.03;-13.3;0.32;0.88;-0.93;0.44;6.55;0.14;0.73;2.17;-8.72;0.6;-1.66;24.32;18.98;0.37;0.28;0.72;2.29;2.04;-27.51;9619514000.0;-4294470000.0;8363837000.0;1277533000.0;30219000000.0;19792000000.0;3058000000.0;-13913985000.0;16971985000.0;Nível 2;66.7;100.00;340000.0;Financeiro;Seguradoras 
SUZB3;suzano sa;16404287/0001-55;1992;9452;1987;SUZB3;44.55;-4.64;10.03;2.46;-19.64;7.76;524.69;-4.64;9.87;-1.36;-29.71;-18.11;248.65;3.22;1.54;4.03;12.98;35.66;50.63;45.05;58.95;3.79;4.95;1.95;2.55;0.44;2.61;-0.61;1.15;28.84;13.83;0.38;47.95;20.18;13.54;1.46;1.84;2.41;1.9;0.28;0.72;2.47;30.76;124.92;58989439000.0;114649044000.0;38192383000.0;1324117000.0;135371221000.0;37888142000.0;72626964000.0;55659605000.0;16967359000.0;Novo Mercado;54.89;100.00;584637000.0;Materiais Básicos;Papel e Celulose 
SYNE3;syn prop e tech sa;08801621/0001-86;2007;141;2007;SYNE3;4.27;8.38;22.35;2.89;-60.77;-53.54;-76.21;8.38;22.17;-0.94;-65.69;-64.69;-86.72;-10.69;0.43;;108.12;-14.5;48.49;31.47;30.61;10.33;10.05;5.06;4.93;0.16;1.74;-0.18;1.55;9.9;-0.4;0.1;-4.03;4.1;-1.04;0.45;5.27;5.13;0.68;0.37;0.37;5.32;-3.0;;651791000.0;1330206000.0;1511401000.0;152644000.0;4054573000.0;461941000.0;1029658000.0;678415000.0;351243000.0;Novo Mercado;38.61;100.00;13224000.0;Financeiro;Exploração de Imóveis 
